index,MA0,MH0,MHC,lam2,lamL,xsec_3537_cv,xsec_3537_mean,xsec_3537_std
19149,1664.315745030413,110.47243216628047,101.10000594426465,2.2785996755277207,-2.660016559614311,0.6643037287362914,0.19701230589300395,0.13087600941165736
46023,2015.0411164649377,138.63389542597912,59.591197822361195,-4.405093411593833,-4.4230724714258525,0.6327587452985438,0.22507636554539204,0.14241903865885866
47974,404.22647824096657,59.32550017885444,113.28576522306284,-3.977635606903543,-6.120026430193313,0.6320376508599319,0.3130198939144611,0.1978403584221211
27909,695.3352245832413,80.44789252222375,101.45506257121002,-1.0469307080917405,-4.0970758872999316,0.6287143236036042,0.243742553666234,0.15324443476168154
8942,2703.2003792955497,95.97005980963299,100.36060867351725,-3.15811640643404,-2.1754353746859607,0.6108046453947201,0.20826395776122808,0.1272085928688479
49782,2123.06071496822,143.9694635206209,57.02431766237044,3.000468307021041,-4.4813793407649145,0.608313260880878,0.2556931918114424,0.15554155929585833
26730,2786.78695394572,127.99941252121434,65.88403710661565,-3.348029477279127,-1.8597473328231908,0.6059086846112474,0.2354505033046007,0.14266150474834677
47446,2431.250612181453,73.92252090855266,115.39008941196367,-1.4527131190992968,-0.38087906780238523,0.6033948879337685,0.2110750199854374,0.12736158802973094
7687,1811.4375941840567,85.38352782992507,101.61174254602155,-4.420117788785423,-0.6143068720554554,0.5887638162418085,0.2399426158517599,0.14126953018792443
34152,2882.3194860696053,104.75307606499162,87.74583863796435,-0.24536031503629463,2.756852301711252,0.5882296057232959,0.20580634847283363,0.12106138721752617
36815,1249.6642117123995,96.03834887516737,107.8385999469321,4.062460949819695,-4.148014470096199,0.5879332246258515,0.20490082781761884,0.12046800442731903
9148,458.5665724089219,88.11208266262632,104.47264979013997,5.943842487799245,3.5583154293177532,0.5785026359797214,0.2903623750060797,0.1679753993303495
32865,2344.321683604334,139.12756578018502,61.9014342488172,4.172916662102876,-2.3932568318573986,0.5774218090432993,0.24827578820288182,0.14335985476575905
11047,290.023367078015,51.761152885730716,133.43214708006326,1.7478872243403494,2.218519448464791,0.5635472359966556,0.32235517896711824,0.18166237011612674
33881,130.74288499657817,90.14110009939284,112.40387001923459,4.883311053113427,3.2419686645417514,0.5559187009415372,0.19696973599493503,0.10949915975910182
32132,1118.9032527983084,116.01750136982399,84.47492231850183,2.0418435077799906,1.1658815487823206,0.5435437544242213,0.26419918216764926,0.14360381539121286
24462,80.58739639843527,136.27033406129817,87.97512792534317,0.5819248445055738,-1.5005700049052306,0.5269566207452849,0.13009094566106796,0.06855228511511487
26535,2259.841100266568,72.34933450232143,124.23577795168788,2.150795329280893,-0.8831222013664579,0.5268992007355785,0.2802007205784321,0.14763753571830904
15611,588.5056062297136,102.89970270960453,119.10359657787876,2.2834915393034745,6.06137999093831,0.5266944541522518,0.11939766705036163,0.06288608907414252
46451,2649.253852011109,97.68139370203006,117.81786718088973,0.9427550672990961,-3.5970970507428097,0.5040108178053679,0.14310930393636226,0.0721286373125229
