index,MA0,MH0,MHC,lam2,lamL,xsec_3637_cv,xsec_3637_mean,xsec_3637_std
7828,172.62531017908054,1835.450675717685,50.2042193071722,-3.891257287952259,3.8367952222619426,0.5053313298009248,0.11770801812410354,0.059481549326884604
49468,130.81934386345068,1160.8330033453224,89.63758145109198,-3.033880701500378,4.657219073137057,0.49651546118314294,0.16664443366229534,0.08274153783343824
27148,123.69972782059291,876.6884371807067,74.89371126104255,5.926918185865874,2.402770826764163,0.48654320573941523,0.24986864618957041,0.12157189213084131
47733,112.78104105739703,2732.1439530403713,112.7661502251438,2.8322644735984017,2.924463322925053,0.4806010592476106,0.16588026572018863,0.07972223141339776
44974,100.28316468414225,216.47488278173262,115.88364984250177,4.47786566087502,0.1885470134128262,0.4789663515949431,0.17828378967940808,0.08539193629126626
8163,69.98143088876475,1355.5488478362129,132.33402738633225,3.468103257080351,-3.473421588843114,0.47056014468551016,0.2539460424333811,0.11949688646976452
13496,81.98154948679688,315.4173567073664,117.41096089652676,2.45310378206862,-1.3944629762586613,0.46846256695486266,0.24231734462082385,0.11351660527875722
23159,123.77429332896911,497.44464933344574,60.45079373678672,0.6414923522144234,-0.02426744123942104,0.4679403729167936,0.33109261326491835,0.1549316009211816
10740,173.9381877365783,930.6531433803386,59.09110567227929,1.1419197185231829,-2.7232831799694166,0.46747943273842235,0.11709806930273771,0.05474093901240829
49347,55.94556320446076,2309.063021929044,147.56954668388187,-5.215206953045798,-4.232066360929114,0.46446314736091476,0.17591484069824218,0.0817059605781995
38595,153.77275912386364,800.0854153242307,75.33185976218904,-5.921799985762691,2.9594476393065,0.46444982072284974,0.13928362779319287,0.06469025595817655
13189,71.62164320343814,2985.0468147854667,150.54040194779537,-5.148278438433631,-3.3455006697754133,0.4620477893879998,0.11875749859958887,0.05487163970118852
28897,99.80995562376964,2998.4998182183326,105.54352684945707,1.3004289129565585,0.22505500146550972,0.4609740720505332,0.24561891347169876,0.11322395071567655
8212,143.00383483869498,1735.3690375913782,53.55719392941188,-4.752777662808692,-0.9186696846740707,0.45577621581849226,0.2503192839771509,0.11408957599750039
2455,80.0568347378676,443.59229868249275,129.92529092132628,-1.3078241017794472,-2.0510936695487594,0.4538023538834822,0.14655768599361182,0.0665082228836173
1619,91.60775219624794,2886.9726185015434,90.82665247664418,-1.8672544484393363,-4.936543494940591,0.4531891664104516,0.26484959304332734,0.12002696629545286
47086,80.71345214480974,1469.8774260776067,109.12723901901289,0.3091559548914189,3.1982118740193535,0.4492315018517138,0.33443585857748986,0.15023912302183312
10358,129.87929864570182,2184.331418802159,52.76125841342358,-2.047152196114572,-5.575861944780274,0.4463585467938618,0.3162537118047476,0.1411625472193319
37741,79.6780229862654,1071.6222625160017,147.40535878931476,5.122051737543588,-4.5745241243252925,0.44385121477315526,0.16211332470178605,0.07195419609980269
40450,74.73278507977851,2810.2132983960705,110.72268785394378,0.4430769134538872,-5.235919953850217,0.43859340357646026,0.342716451138258,0.1503131747663742
45248,98.26643823711383,1557.6150297924103,91.0871238511643,0.5482172621675394,-0.5471458593245018,0.43853092985734216,0.293972507044673,0.1289160368667945
35014,111.79218342783446,1821.3844484441502,74.47695898179231,2.4750406949524226,4.955809617235161,0.43845356067375724,0.3373098574578762,0.14789470805276334
21626,91.56605373059345,1270.6293485368283,118.74827016029178,0.33914392281928585,-2.371183478326322,0.43783263224557756,0.20333952344954015,0.08902867879147351
46721,123.75377095413127,2737.4603837277123,92.86188645629058,3.162089090810383,5.8301595891371765,0.4330063290205007,0.1560557582974434,0.0675731310228865
13217,110.59412807692529,2965.5464792754747,103.91807803862966,2.263115517756381,-1.0350919149123978,0.4284212972964519,0.1898016556724906,0.0813150715522229
45515,188.89721694578103,1094.5498529225454,57.05636265387844,6.2548821106855055,-4.549796382719837,0.4272291130362957,0.09359157908707857,0.0399850473210389
41805,57.7801983723765,384.7228943565069,178.53094679622663,0.9675052190909028,-4.720659841322558,0.42102357737446205,0.11906945511698723,0.05013104794938191
22650,104.9604997227603,535.3248174497146,115.83163497671065,4.87333256604037,-0.45697788383296434,0.42000130424696974,0.15326942963525653,0.0643733603479969
48174,201.22353590552535,779.1632920866722,59.58191579347255,2.250961215909518,-1.900435287275842,0.41860184486471036,0.07081510595045984,0.029643333995152416
8237,316.40291096226775,2981.8181781008875,58.41123177286386,3.429358798110121,0.5253757040915126,0.41719172300815144,0.017932371688075363,0.007481237042170754
32214,242.75729740426698,2539.0023935019626,167.70687131365972,-1.0776480030834206,-5.030722937718061,0.4151117394655408,0.014219454932026565,0.005902662671085411
2679,113.58673211687116,936.289729611009,58.85706464783632,-3.66549340618128,-6.085354765660632,0.4125356980372082,0.3933335144072771,0.16226411592743434
