index,MA0,MH0,MHC,lam2,lamL,xsec_3737_cv,xsec_3737_mean,xsec_3737_std
39768,1754.677202477212,61.91771212807953,1431.327045805149,5.5955237692356,-0.6997559142405914,0.9237783256936126,1390.818305053711,1284.8078051865452
3860,2083.7049193608427,61.12037496672957,1591.222484453651,0.7679411061858605,-0.3162611139354121,0.8798268038178052,653.1232049560547,574.6353019157269
5851,423.0201255725118,64.07936820056291,1108.9570865284286,1.6827356966872369,1.287405701891199,0.7713548620953657,2032.797055053711,1568.0078920688209
29792,2156.5123012602676,61.51476991389203,1296.5205320342793,0.7485482018458276,-0.9223355353485436,0.7553306805608287,2426.4060314941407,1832.738919085369
36294,1947.3804576758498,63.73739486300828,660.8781309145752,-3.1432084071261857,-1.3866266993399732,0.7277217171015172,1051.6732055664063,765.325430984442
46024,111.28938451768347,64.27136682963948,823.6525237358661,0.9725300765955236,-0.4480690567896639,0.7228785060485505,332.52401290893556,240.3744616768803
18785,1144.3074141015031,59.96773347628921,2173.417898516902,-2.5525374464655717,-0.5693004824851595,0.7147984078863512,816.8057069396973,583.8514188729812
47941,1187.349535950244,64.9000767725657,743.8376979399976,-0.7879436373156103,1.9497581495761729,0.7100911558218386,1601.0422872924805,1136.8859683031576
25214,793.5900214885608,59.36702672228505,2969.7138718581737,1.3082899989211008,-0.8743606913334041,0.7092239732949274,2481.6818948364257,1760.0682939099738
29435,2904.4792408318885,59.105189207205996,1780.9053831891738,-1.2044781097464723,-0.7348643842421465,0.6842437557943223,2584.013037109375,1768.0947855332124
462,1872.1207667851515,60.08095967527098,759.3020557312417,-0.6844478899272302,0.2668790026581753,0.6757601356557913,1813.8358242797851,1225.7179426726416
8103,2095.9958529329515,67.39279941715233,996.2145717603627,-0.053566124044534646,2.9534262861757465,0.6383478545923825,1520.4256488037108,970.5604509810801
49025,1386.28175641907,61.51959522682574,2671.039393191304,2.882769027403837,1.1795179748179105,0.627548046749709,2358.520364990234,1480.0848482690321
891,640.3921107717166,60.82887756350755,2967.654083554627,-0.8990130053628178,-1.7236037904251047,0.6224654655380141,1883.053628845215,1172.1358537121835
24613,2154.7899808732004,61.269697968494654,1742.493179578756,6.04488331086068,0.7838939656333315,0.6202911762529588,2933.3329251098635,1819.5205304579297
27318,583.9332475788578,65.83862177661852,1752.72828321382,2.4993703888812195,-2.3447488459238977,0.6037209371255972,2413.624623718262,1457.1557197006057
23359,2682.4797419761985,69.90818939018357,598.3547554901912,2.866774975535476,3.176614882867222,0.5958536161749505,1622.140075073242,966.5580296746969
37228,1037.1171646568728,58.43147336047335,2509.163830854616,-3.727902887205108,0.5155685267599139,0.5854643437872475,3214.0915270996093,1881.7359867855253
3011,1387.4950212870044,66.4600678887282,2846.208309800147,-2.5652826472571677,3.7321958584939896,0.5788686526381147,2645.7180377197265,1531.523235755175
12163,2630.2028326505524,59.47412403853046,2809.947199568025,-4.2139199123360145,-1.4580170656185683,0.5702636799387453,3537.985818786621,2017.5848125923535
23779,2242.239528839891,61.94870615978681,1599.1923637992509,-2.279619891898724,1.9204746709293623,0.5550877907646348,3361.0818267822265,1865.6954858077088
2596,852.2113683590619,63.67723096869815,1960.191073332411,-4.827806880363287,2.399231604632643,0.551855364019916,2805.5018182373046,1548.231227161884
13700,1507.1523209057132,146.71762509062364,1130.328873973468,1.003411412069732,-0.2645573805195047,0.5513704612921693,0.20506988622248173,0.11306947776362243
23474,1782.9981621156176,64.03610291765884,2175.437245702404,-5.382157892184299,2.852185614198662,0.5454899275087682,3487.082283935547,1902.1682622811113
31806,1484.5983346591704,62.669385990323974,506.4367297169034,-2.2004400209056927,-1.5638858153738653,0.5346108726572565,3291.3571978759765,1759.5953437832181
17028,1412.1606421876886,60.52982507227803,522.2445851303768,4.867269169705224,-0.28867208656705134,0.5335211610617858,3523.107430419922,1879.6523668230413
9608,2747.8296006174965,50.68927799083709,208.87311799532813,-3.6277668482437626,-5.846573672595274,0.5330600494974425,933.9068124389648,497.82841166471326
