index,MA0,MH0,MHC,lam2,lamL,xsec_3735_cv,xsec_3735_mean,xsec_3735_std
19471,1359.9701163715954,142.8843107311281,50.00307143174849,-2.4451865027945874,-4.744166803825828,0.7603978837451917,0.08340020438656211,0.06341733891945828
46023,2015.0411164649377,138.63389542597912,59.591197822361195,-4.405093411593833,-4.4230724714258525,0.6900223056149222,0.11587715402245521,0.07995782098667
8942,2703.2003792955497,95.97005980963299,100.36060867351725,-3.15811640643404,-2.1754353746859607,0.610038472644517,0.11540781579911709,0.07040320768133315
9148,458.5665724089219,88.11208266262632,104.47264979013997,5.943842487799245,3.5583154293177532,0.6072773076189781,0.16781555879861115,0.1019105807237949
32132,1118.9032527983084,116.01750136982399,84.47492231850183,2.0418435077799906,1.1658815487823206,0.599084368230856,0.15777417294681073,0.09452004072298592
47446,2431.250612181453,73.92252090855266,115.39008941196367,-1.4527131190992968,-0.38087906780238523,0.5965625932143201,0.11983265604823828,0.07148768004389672
26730,2786.78695394572,127.99941252121434,65.88403710661565,-3.348029477279127,-1.8597473328231908,0.5939361495278581,0.12783103983849287,0.07592347559181668
27909,695.3352245832413,80.44789252222375,101.45506257121002,-1.0469307080917405,-4.0970758872999316,0.5873126108648002,0.16359239619225263,0.0960798773253007
32865,2344.321683604334,139.12756578018502,61.9014342488172,4.172916662102876,-2.3932568318573986,0.5837555414693545,0.14067583095282316,0.08212029586951666
26535,2259.841100266568,72.34933450232143,124.23577795168788,2.150795329280893,-0.8831222013664579,0.5625057295250316,0.12878601986914873,0.07244287405912073
33881,130.74288499657817,90.14110009939284,112.40387001923459,4.883311053113427,3.2419686645417514,0.5568789033969352,0.12256439093500376,0.06825352361939817
19149,1664.315745030413,110.47243216628047,101.10000594426465,2.2785996755277207,-2.660016559614311,0.5564330518095038,0.11153975803405046,0.06206440796098031
7687,1811.4375941840567,85.38352782992507,101.61174254602155,-4.420117788785423,-0.6143068720554554,0.5542020484907973,0.12310250513255597,0.06822366051881142
48337,853.3202747551627,54.00144358344701,150.82198161381677,-1.7552208094889563,-3.5451796110775957,0.5497353980439743,0.09121972376480698,0.05014671115330755
34152,2882.3194860696053,104.75307606499162,87.74583863796435,-0.24536031503629463,2.756852301711252,0.5397505565626214,0.10280641563236713,0.055489820055778336
1127,175.56254149362758,95.88393362991887,85.43273024295145,2.0506122479869475,-3.8549287255424614,0.5384280236268136,0.2180541306734085,0.11740645462214631
24462,80.58739639843527,136.27033406129817,87.97512792534317,0.5819248445055738,-1.5005700049052306,0.5347808038073008,0.07902730897068977,0.04226228781407338
49782,2123.06071496822,143.9694635206209,57.02431766237044,3.000468307021041,-4.4813793407649145,0.5331478710895265,0.1950397476553917,0.10398502624031057
38576,965.0024983644977,130.19619077477222,97.79496010461588,6.044577668547143,-0.36068929639580016,0.5325039303161199,0.07674123633652925,0.04086500996652006
4162,1702.2653443189051,110.85134609244889,124.41118430941404,4.208829864303068,-1.5938088170953248,0.5265099355052333,0.06840980408713221,0.036018441537841624
47974,404.22647824096657,59.32550017885444,113.28576522306284,-3.977635606903543,-6.120026430193313,0.5246995797782903,0.2246656344085932,0.11788196396481183
36258,1523.816238717729,62.60318983834277,112.31063118426049,3.7014735681867315,-2.683899813480405,0.5209151559585878,0.275061595775187,0.14328375406144958
11047,290.023367078015,51.761152885730716,133.43214708006326,1.7478872243403494,2.218519448464791,0.5043093269597977,0.1943532992899418,0.09801418155732668
36815,1249.6642117123995,96.03834887516737,107.8385999469321,4.062460949819695,-4.148014470096199,0.49952143911299157,0.12315072912722826,0.061516429441447265
37463,2985.137942860067,83.95319056747347,122.09272462357686,-5.205640700087026,2.052104652869163,0.496486117498328,0.07605732368305325,0.03776140534271274
15611,588.5056062297136,102.89970270960453,119.10359657787876,2.2834915393034745,6.06137999093831,0.49463541643032266,0.07820086784660817,0.03868091883251966
14279,2429.709536022252,78.8809782143367,84.63433863400682,-3.041870535596158,5.986926694631592,0.4891572660390288,0.31871478468179704,0.15590165272116557
17397,653.6782865668815,86.88921025436373,78.7254534623686,-2.9207180896870675,-1.0391117411838398,0.4869589814247141,0.305915065407753,0.1489680886534342
48224,65.54299582440302,164.60340879311048,224.2228905884093,6.226480757393819,2.5756923778834206,0.48600845587505664,0.010264117585029453,0.00498844793842018
36630,2607.5070944239387,243.43568811968353,165.83206978997964,4.633499631433107,-1.7920098798117978,0.4691725728270391,0.009359031268395483,0.004391000779361816
41482,2789.319662549588,52.47292604514075,311.0020067978164,2.5711183762303005,3.92456549251448,0.46567989454681863,0.011348275686614215,0.005284663825030733
13573,2825.68312041503,55.43769337259638,316.54782794062214,1.6914020526888915,5.7863209007661816,0.46256859528743877,0.0108496700017713,0.005018716612051614
43218,2305.692220116915,129.32600266555417,273.52669293622444,-3.4096569844016242,4.484041743785449,0.4616602951338701,0.007089160575997084,0.00327278396376621
23868,1304.0693678242947,105.41994276868058,273.0639888637339,-3.5384054430053586,-4.57979908525071,0.46147428828519177,0.009374628439545632,0.0043261499870774385
21870,562.8411112263545,323.0536761123821,57.215119275119335,4.3700770437319445,2.3431067803064263,0.4613931888716181,0.0086126789287664,0.003973831395670921
5635,2865.6351950345725,206.00980422726155,162.43222551227822,-2.2228934109855247,-5.434884147482664,0.4595554640500374,0.011260917782783509,0.005175016297296393
42294,930.9660560689849,89.49612495275947,289.7755517454242,0.21622660463732313,4.735940269944962,0.45753697335053856,0.009694362024310977,0.004435529059167644
9314,720.9885973154368,306.8448232090789,80.23686810789741,5.062690355092908,2.3071817064194686,0.4514707758038415,0.009723035146016627,0.004389666220540144
33546,1548.6247603187032,87.18052659954924,82.36891239711218,1.937599966909767,-4.48170291192778,0.44960694147573416,0.3539578454941511,0.15914190432396574
13451,627.2783513781761,349.51334359288796,53.28609446964272,6.204924102558193,-2.668197696532035,0.4489840889285548,0.006764962249435485,0.0030373604121988577
15964,1974.0867690923114,57.16655657645821,326.716653460602,5.480237996654665,5.920967589594305,0.44550424057059673,0.008616737469565124,0.003838793082574816
8549,806.0718524075204,109.60145272744116,59.30449780659245,1.114849219138712,1.3394264143551293,0.443871431640986,0.4047657711058855,0.17966396230003706
29095,1295.9811809866599,110.58655565277459,260.4672868383227,-4.209809082350753,-3.3546209683339083,0.4386982474894753,0.010272421110421419,0.004506493138615766
21573,617.4403136272676,245.02888917037296,161.27376383630013,5.850225685760332,-5.76482233302848,0.4386769983616701,0.008670468456111849,0.0038035350767166897
12322,2116.8110889674367,244.3498487076191,138.12075559289121,5.479134769769656,3.5554661197055353,0.4374524754117696,0.012449921623338014,0.005446249032811732
46451,2649.253852011109,97.68139370203006,117.81786718088973,0.9427550672990961,-3.5970970507428097,0.4373436374236119,0.08116038165986537,0.03549497652981412
26261,2960.178184861259,216.0617539640471,161.72399826254556,-2.935088444587927,-2.6559676360918623,0.4349599823785191,0.009587553145829588,0.004170201947363153
24967,2639.76284960114,231.01345383896472,177.93171633314614,4.036355697079912,3.9993219081740374,0.434450502789919,0.009114374176133424,0.003959744443436619
32429,821.8547381065824,69.44096954799345,321.2592970153111,6.0712195515332645,-4.666408723780066,0.433939173242057,0.009004596921149641,0.003907447343341647
444,2707.3611330182143,155.939174188205,203.2781161487421,-0.6689458731111948,-4.354095368872256,0.43303096043106437,0.012198962126858533,0.00528252828605573
28906,610.1022917536969,231.0227641803166,155.14290828368843,-5.025160098470684,4.334212373866844,0.4329986427004134,0.009084887518547476,0.0039337439646169835
8493,1290.0394916393716,248.9805190461517,135.42334339588035,1.0889662517264131,-2.062915948817184,0.4321456515150126,0.012079098687972873,0.005219929972228171
18456,1256.364327653953,115.62809794368515,257.8525163820396,1.0443895300418697,1.214867230867049,0.4318191972815408,0.011528990413062275,0.004978439385635131
2215,174.8899847405807,288.6178647579621,143.72705115375405,1.4330259200627946,-3.3726091766290773,0.43128012208734634,0.006452574783470482,0.002782867240392882
18117,2963.8094790718096,274.093632197073,77.74359576954939,-6.0498301095937475,-3.718932905155199,0.42652226681563726,0.012278658074792474,0.0052371210755146145
4223,172.65349750430698,205.36753417824934,152.42763241456942,1.7539959223361397,-3.478271924073123,0.4247681178308295,0.01588771488284692,0.006748594747419745
27163,1026.7308167899218,139.90042086555746,210.66764939496994,-4.365065520396655,4.851835210901665,0.42406923573849514,0.013268336025066673,0.005626693117671566
38432,533.6329678770455,92.66803962858378,262.24783557986564,-2.2956790069304076,-3.708269064075048,0.4226322826140564,0.012188422139734029,0.005151220670379494
12616,1297.7271342472238,241.57111902682774,156.28574416641914,-0.9866036632723834,-0.9373350378910397,0.4220980454380282,0.008442239928990602,0.0035634529731458113
12039,1845.7507309112457,259.5126067278517,131.82229147436487,-4.782902005829196,3.2652072457829178,0.4213216446384134,0.007721063913777471,0.0032530513465110285
20131,1675.5390432175523,310.98842955312153,107.13110263708504,5.814998454808775,-5.1653722028601825,0.42108605563203577,0.0069711725134402516,0.0029354635368150205
23389,2029.6518439831557,234.96503042291633,127.09840212075244,4.193414903104763,-0.7334464399497431,0.4207822323199481,0.01585084784310311,0.006669755139584761
41729,1210.0604128933371,250.58216296490076,114.60490652792608,-0.21018579704503004,1.9401567139530709,0.4203112786600991,0.011042167260311543,0.004641147440360228
7144,2578.044137238112,296.74010186421697,115.67943432735981,4.505047671668345,-0.6043112176286769,0.4199470602276602,0.008072154843248427,0.0033898776961246465
4543,210.60191328378664,275.8546421515065,79.07575891245772,1.3977596293515013,5.191809094897064,0.41990762771056944,0.014714339952915908,0.0061786635829557705
4423,2652.56678342367,278.17046993034637,94.33497933781118,3.040655315222626,-0.9896759786781901,0.4197557401459305,0.013154894239269197,0.0055218423679458785
38412,872.8015870088818,125.20627266101884,241.29963776977885,1.9179890512463178,3.729022657693699,0.418149821900431,0.013584624831564725,0.005680408453902962
